id,fen,name,moves,ECO,parent,child,white,draws,black,bullet_avg,blitz_avg,rapid_avg,classical_avg,0_white,0_draws,0_black,1000_white,1000_draws,1000_black,1200_white,1200_draws,1200_black,1400_white,1400_draws,1400_black,1600_white,1600_draws,1600_black,1800_white,1800_draws,1800_black,2000_white,2000_draws,2000_black,2200_white,2200_draws,2200_black,2500_white,2500_draws,2500_black,bullet_white,bullet_draws,bullet_black,blitz_white,blitz_draws,blitz_black,rapid_white,rapid_draws,rapid_black,classical_white,classical_draws,classical_black
586,rnbqkbnr/ppp1pppp/8/8/2pPP3/8/PP3PPP/RNBQKBNR b KQkq - 0 3,Queen's Gambit Accepted: Saduleto Variation,1.d4 d5 2.c4 dxc4 3.e4,D20,,"[454, 455, 1259, 1262, 1263, 1264, 1265]",4263199,333482,3274849,1383.0,1425.0,1426.9,1454.7,353101,27467,270361,932446,69309,705859,1563870,110472,1173071,1812075,128356,1365832,1440258,109586,1106232,716893,61508,557124,210526,21179,169385,74969,11029,68122,8478,1824,8154,735127,42263,617185,2759834,216104,2174556,1393811,109105,1029284,109554,8273,71009
587,rnbqkbnr/ppp2ppp/8/3pP3/2P5/8/PP2PPPP/RNBQKBNR b KQkq - 0 3,"QGD: Albin, 3.dxe5",1.d4 d5 2.c4 e5 3.dxe5,D08,,"[456, 1267, 1268]",1865632,180116,1719913,1704.0,1757.3,1686.3,1653.7,35971,3186,25736,92445,7624,71490,192198,14198,157302,345019,25916,307376,507883,43850,488381,543105,53717,508127,334402,37562,296806,126533,17265,111329,8690,1806,7894,517931,37007,500096,1420722,136655,1329799,410357,40062,363907,34553,3399,26207
588,rnbqkbnr/ppp2ppp/8/3pp3/2PP4/4P3/PP3PPP/RNBQKBNR b KQkq - 0 3,"QGD: Albin, 3.e3",1.d4 d5 2.c4 e5 3.e3,D08,,[],504574,47236,452302,1624.1,1597.5,1547.6,1515.0,30349,2325,22975,66678,5050,54760,104692,7661,87936,136627,10500,119640,158263,13738,142221,136776,13724,123753,60099,7271,55108,12140,1829,11010,669,174,570,283744,18843,250477,387850,35935,350153,108498,10526,95359,8226,775,6790
589,rnbqkbnr/ppp2ppp/4p3/3p4/2PP1B2/8/PP2PPPP/RN1QKBNR b KQkq - 1 3,QGD: 3.Bf4,1.d4 d5 2.c4 e6 3.Bf4,D30,,[],492070,46452,449345,1520.5,1536.4,1557.0,1540.8,13735,976,11854,46276,3306,39839,105875,7691,91214,168686,13305,147882,180439,16644,165549,110909,12235,104891,28939,3772,27882,2980,469,3054,117,27,87,166381,10529,151262,353927,32943,323033,128294,12488,117257,9849,1021,9055
590,rnbqkbnr/ppp2ppp/4p3/3p4/2PP4/2N5/PP2PPPP/R1BQKBNR b KQkq - 1 3,Queen's Gambit Declined: Queen's Knight Variation,1.d4 d5 2.c4 e6 3.Nc3,D31,,"[457, 458, 459, 460, 461, 462, 463, 464, 465, 466, 467, 751, 947, 948, 949, 950, 1269, 1270, 1271, 1272, 1277, 2057, 2938, 2939]",18697330,1903321,15808008,1736.1,1775.8,1722.9,1689.0,156085,10470,122978,595724,41945,486054,1596406,113538,1305019,3221090,242028,2641220,5041465,434293,4211567,5613271,575812,4786020,3435975,422215,2952035,1281132,204190,1121018,104397,24783,96148,10871158,699506,9312949,15200090,1518536,12933145,3249707,353628,2681422,247533,31157,193441
591,rnbqkbnr/ppp2ppp/4p3/3p4/2PP4/5N2/PP2PPPP/RNBQKB1R b KQkq - 1 3,QGD: 3.Nf3,1.d4 d5 2.c4 e6 3.Nf3,D30,,"[468, 469, 470, 471, 472, 1289, 1290]",7711142,823206,6273559,1788.3,1786.7,1687.8,1647.8,91891,6243,73825,293780,21097,240209,699789,50096,570337,1292560,99016,1059668,1848183,161805,1526722,2074791,213860,1689326,1584331,195467,1260291,819151,131916,660389,92126,21142,77163,4699968,330024,3828495,6216970,657899,5084870,1376561,150837,1100670,117611,14470,88019
592,rnbqkbnr/ppp2ppp/4p3/3P4/3P4/8/PP2PPPP/RNBQKBNR b KQkq - 0 3,QGD: 3.cxd5,1.d4 d5 2.c4 e6 3.cxd5,D30,,[473],2340880,237967,2107339,1703.4,1650.7,1611.4,1600.5,61081,5060,55312,195489,15467,175002,420473,33161,377121,645611,53274,581657,734480,68391,667300,585650,65160,530431,282662,35728,247224,87960,14291,76354,4517,1123,4373,1703645,119705,1485523,1799793,179267,1607044,502063,54119,464053,39024,4581,36242
593,rnbqkbnr/ppp2ppp/4p3/3p4/2PP4/4P3/PP3PPP/RNBQKBNR b KQkq - 0 3,QGD: 3.e3,1.d4 d5 2.c4 e6 3.e3,D30,,[],3251003,336672,2957937,1602.6,1561.7,1550.5,1512.2,134059,10826,113846,366130,29673,318089,696325,57024,606909,1032699,88830,908781,1123423,110524,1014852,786827,92897,734584,262990,36727,256133,44315,7509,42783,749,185,804,2327810,152729,2073391,2530598,254980,2303354,671426,75800,610142,48979,5892,44441
594,rnbqkbnr/ppp2ppp/4p3/3p4/2PP4/6P1/PP2PP1P/RNBQKBNR b KQkq - 0 3,QGD: 3.g3,1.d4 d5 2.c4 e6 3.g3,D30,,[],430507,48402,348579,1810.8,1826.4,1760.0,1718.4,3960,260,3155,11917,900,9687,29075,2133,22943,59315,4678,47211,96528,8592,77615,124813,13349,101740,98303,12503,78760,47160,8359,39277,4388,921,3976,186981,13949,149078,336458,37235,274012,87285,10218,69336,6764,949,5231
595,rnbqkb1r/ppp1pppp/5n2/3p4/3P4/3BP3/PPP2PPP/RNBQK1NR b KQkq - 2 3,Queen's Pawn Game: Stonewall Attack,1.d4 d5 2.e3 Nf6 3.Bd3,D00,,[474],1755395,153251,1532694,1686.0,1683.2,1613.9,1614.4,54998,4565,53397,114527,9043,107269,212909,15627,189686,363592,26351,318360,531532,41373,453729,547233,49611,472423,261901,28642,237505,50557,7121,50033,580,153,644,876896,49216,742877,1407140,118149,1213195,324689,32207,296010,23566,2895,23489
598,rnbqkbnr/ppp1pppp/8/8/3Pp3/2N5/PPP2PPP/R1BQKBNR b KQkq - 1 3,Blackmar-Diemer: 2.e4 dxe4 3.Nc3,1.d4 d5 2.e4 dxe4 3.Nc3,D00,,"[475, 476, 756, 1295, 1299, 1301, 2081, 2082, 2960]",3192964,229373,2738352,1688.7,1593.0,1545.2,1526.6,177337,16739,178964,393874,30864,372013,650277,43637,581393,907887,56894,794689,1007675,66943,863160,827473,62424,698540,362024,32444,303596,84295,10109,75442,3610,559,2925,2059326,120032,1774559,2377942,170177,2026448,770566,55720,670805,44456,3476,41099
599,rnbqkbnr/ppp1pppp/8/8/3Pp3/5P2/PPP3PP/RNBQKBNR b KQkq - 0 3,Blackmar-Diemer Gambit: Blackmar Gambit,1.d4 d5 2.e4 dxe4 3.f3,D00,,[],825805,57344,747616,1671.2,1569.4,1518.8,1494.9,60903,8039,75999,112255,9944,118483,171520,12230,166114,240686,15397,222788,270357,17245,237421,220480,16010,196249,83584,7369,78864,10558,1305,12113,140,18,181,662850,38191,593365,640257,43833,572471,177594,12770,165495,7954,741,9650
606,rnbqkbnr/ppp2ppp/3p4/3Pp3/2P5/8/PP2PPPP/RNBQKBNR b KQkq - 0 3,Neo-Old Indian: 2.c4 e5 3.d5,1.d4 d6 2.c4 e5 3.d5,A41,,[],426987,38047,424480,1572.4,1611.4,1520.9,1437.6,13359,913,10827,32929,2233,27679,60079,3986,50359,98889,6467,86169,127824,9646,122809,120261,11050,125951,58807,7123,65362,19971,3507,22767,1235,254,1422,322560,16319,312126,365852,32565,368402,58112,5194,53691,3023,288,2387
607,rnbqkbnr/ppp2ppp/3p4/4P3/2P5/8/PP2PPPP/RNBQKBNR b KQkq - 0 3,Neo-Old Indian: 2.c4 e5 3.dxe5,1.d4 d6 2.c4 e5 3.dxe5,A41,,[],339770,56608,400011,1716.4,1811.4,1654.5,1603.0,10163,1357,8411,24003,2919,18804,39205,4234,29811,52798,5128,41497,67152,7909,68843,98672,16086,124506,86801,18477,117624,32989,8596,45647,1358,412,1894,315064,30084,356226,291015,48837,351944,44730,7169,44779,4025,602,3288
608,rnbqkbnr/ppp1pp1p/3p2p1/8/2PP4/2N5/PP2PPPP/R1BQKBNR b KQkq - 1 3,"Neo-Old Indian: Modern, 3.Nc3",1.d4 d6 2.c4 g6 3.Nc3,A41,,"[478, 757, 758, 759, 2085, 2087, 2088, 2090, 2091, 2093, 2095]",778191,76822,741889,1838.2,1826.6,1763.4,1711.3,3220,258,3120,15566,1207,14666,45352,3453,43035,102620,8100,97735,182265,15919,174733,255342,24681,245318,178331,19642,167797,57048,7909,53745,2585,571,2561,707131,50621,714168,679382,66239,652466,93946,10012,85418,4863,571,4005
609,rnbqkbnr/ppp1pp1p/3p2p1/8/2PP4/5N2/PP2PPPP/RNBQKB1R b KQkq - 1 3,"Neo-Old Indian: Modern, 3.Nf3",1.d4 d6 2.c4 g6 3.Nf3,A41,,"[479, 1309]",320322,35991,295961,1926.0,1874.4,1720.2,1676.3,2213,194,2332,9158,748,8819,22315,1878,22230,41669,3529,41115,60318,5629,58973,81323,8354,75737,79302,9264,69232,52592,8034,46185,5118,1181,4719,305581,23944,293746,278655,31228,257930,38963,4424,35805,2704,339,2226
610,rnbqkbnr/ppp1pp1p/3p2p1/8/2PPP3/8/PP3PPP/RNBQKBNR b KQkq - 0 3,"Neo-Old Indian: Modern, 3.e4",1.d4 d6 2.c4 g6 3.e4,A41,,[],543832,51766,542223,1740.0,1765.0,1718.3,1688.8,5815,486,6019,21680,1696,22417,50188,3922,50422,91882,7242,91356,140943,12068,141424,172777,16500,174783,105006,11388,103907,31255,4173,29241,1969,395,1512,191421,12966,214964,431279,40499,437625,105736,10532,98763,6817,735,5835
613,r1bqkbnr/pppp1ppp/2n5/4P3/8/5N2/PPP1PPPP/RNBQKB1R b KQkq - 2 3,Englund Gambit: 2.dxe5 Nc6 3.Nf3,1.d4 e5 2.dxe5 Nc6 3.Nf3,A40,,[480],4702026,380804,4451109,1588.3,1592.1,1552.8,1552.8,210864,18046,181190,489538,36730,476672,948700,66590,963984,1418304,99742,1421069,1475950,114310,1438341,1139509,98598,1037736,537086,52558,449833,126888,14907,100567,4289,689,3563,2636214,162174,2541571,3670037,297716,3470259,980641,78974,937124,51348,4114,43726
619,rnbqkb1r/ppppp1pp/5n2/5pB1/3P4/2N5/PPP1PPPP/R2QKBNR b KQkq - 3 3,Dutch: 2.Nc3 Nf6 3.Bg5,1.d4 f5 2.Nc3 Nf6 3.Bg5,A80,,[],289375,27364,235926,1911.2,1889.9,1784.3,1738.5,1925,168,1656,6629,403,5324,16759,1030,13234,33507,2064,28128,57012,4223,48922,79286,7094,65381,72585,7556,56468,43097,5800,33870,3888,627,3157,101706,7075,87251,241475,22894,198540,44679,4107,34999,3221,363,2387
631,rnbqkb1r/ppppp1pp/5n2/5p2/2PP4/2N5/PP2PPPP/R1BQKBNR b KQkq - 2 3,Dutch Defense: Queen's Knight Variation,1.d4 f5 2.c4 Nf6 3.Nc3,A85,,"[481, 482, 483, 1314, 1315, 1317, 1318]",1862297,178977,1817020,1792.6,1815.1,1796.2,1744.6,8839,553,7541,38217,2452,33108,106084,6952,95096,251452,17529,237780,499180,40384,486792,644637,63021,634214,361917,42259,355151,100288,14899,98387,4823,885,4696,1034046,70660,1057893,1577930,149420,1545690,268088,27601,256140,16279,1956,15190
632,rnbqkb1r/ppppp1pp/5n2/5p2/2PP4/5N2/PP2PPPP/RNBQKB1R b KQkq - 2 3,Dutch: 2.c4 Nf6,1.d4 f5 2.c4 Nf6 3.Nf3,A84,,[],552358,57847,526585,1867.6,1845.9,1763.4,1731.9,5269,361,4688,17236,1181,15110,38331,2551,34324,73525,5297,69710,123929,10525,121175,164231,16689,157702,126934,15305,118677,59380,9179,55479,4359,852,3842,363470,27150,362086,465816,48417,446550,80447,8662,74481,6095,768,5554
634,rnbqkbnr/pppp2pp/4p3/5p2/2PP4/2N5/PP2PPPP/R1BQKBNR b KQkq - 1 3,Dutch Defense: Rubinstein Variation,1.d4 f5 2.c4 e6 3.Nc3,A84,,[],892064,93676,891511,1834.2,1852.6,1809.4,1752.9,4796,291,3744,16237,956,14004,44039,2793,39873,103138,7159,100178,202013,17151,204772,293199,30491,299802,217775,27563,215961,72818,10748,67964,3121,564,2834,526488,37406,540746,764931,79164,766530,119248,13433,117572,7885,1079,7409
635,rnbqkbnr/pppp2pp/4p3/5p2/2PP4/5N2/PP2PPPP/RNBQKB1R b KQkq - 1 3,Dutch: 2.c4 e6 3.Nf3,1.d4 f5 2.c4 e6 3.Nf3,A84,,[],355189,42214,344659,1917.2,1901.6,1772.7,1729.7,3804,277,3155,9810,586,8158,20810,1378,18587,39603,2915,38592,63535,5702,65155,92406,10185,93169,97904,13429,92660,57738,9169,51738,4003,814,3345,208113,17103,207854,299874,35603,291278,50661,5913,49002,4654,698,4379
638,rnbqkbnr/ppppp1pp/8/8/3Pp3/2N5/PPP2PPP/R1BQKBNR b KQkq - 1 3,"Dutch: Staunton Gambit, 3.Nc3",1.d4 f5 2.e4 fxe4 3.Nc3,A82,,"[1327, 1328]",294522,28138,211177,1906.2,1976.0,1872.2,1810.6,1738,128,1709,4018,266,3628,7797,441,6580,16194,881,12521,38996,2459,25976,85271,6789,53995,98935,10649,71456,52251,6873,44604,2875,487,2625,113857,7279,92785,256579,24429,186104,35624,3422,23510,2319,287,1563
644,rnbqk1nr/ppppppbp/6p1/8/2PP4/2N5/PP2PPPP/R1BQKBNR b KQkq - 2 3,Queen's Pawn: Modern,1.d4 g6 2.c4 Bg7 3.Nc3,A40,,"[484, 485, 1335]",4836056,454932,4419543,1785.3,1787.2,1774.0,1717.6,13168,934,11611,69830,4913,63437,263676,18578,242634,729424,54323,664367,1387822,114764,1250483,1563166,146739,1404483,854765,93825,795042,283865,41973,287351,17014,3308,17817,4810066,328763,4710206,4197675,390712,3870589,609070,60950,526050,29311,3270,22904
645,rnbqk1nr/ppppppbp/6p1/8/2PP4/5N2/PP2PPPP/RNBQKB1R b KQkq - 2 3,Queen's Pawn: Modern,1.d4 g6 2.c4 Bg7 3.Nf3,A40,,[],1935780,198602,1809690,1816.1,1740.4,1680.1,1652.7,17297,1283,16665,77968,6034,74828,224521,17293,216227,430535,36026,418162,544279,49688,517926,476609,48101,436114,298876,34572,266270,167084,26165,154326,18397,4050,16892,1894498,144408,1811333,1616605,165330,1513617,300913,31289,280015,18262,1983,16058
646,rnbqk1nr/ppppppbp/6p1/8/2PPP3/8/PP3PPP/RNBQKBNR b KQkq - 0 3,Queen's Pawn: Modern,1.d4 g6 2.c4 Bg7 3.e4,A40,,[2124],1900887,172717,1754677,1773.3,1782.1,1754.2,1710.7,10822,791,10931,44714,3093,43009,132835,9155,125647,313970,22269,291958,539332,42600,494698,574017,51640,526848,320812,34039,299387,136886,19215,128052,15870,2954,13734,852528,56267,865603,1540629,139072,1442915,340356,31578,295846,19902,2067,15916
649,r1bqkbnr/ppp1pppp/2np4/8/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq - 0 3,Nimzowitsch Defence: 2.Nf3 d6 3.d4,1.e4 Nc6 2.Nf3 d6 3.d4,B00,,[486],772525,72647,663545,1644.7,1644.6,1498.7,1436.2,55823,5028,41590,98892,7998,74716,156280,11677,119173,207562,15205,159965,218799,18130,182403,178348,16796,161707,104145,12107,99864,56587,8935,53324,7084,1474,6282,327629,22992,315291,603816,57392,534887,155589,14178,120121,13120,1077,8537
650,r1bqkbnr/ppppp1pp/2n5/5P2/8/5N2/PPPP1PPP/RNBQKB1R b KQkq - 0 3,Nimzowitsch Defense: Colorado Countergambit Accepted,1.e4 Nc6 2.Nf3 f5 3.exf5,B00,,[],264731,23315,280534,1801.9,1869.7,1813.3,1735.4,2063,178,1550,4427,286,3994,11441,750,11359,27236,1819,29588,61471,4717,68402,88078,7677,95853,63876,6062,63893,22577,2735,21070,1493,305,1728,103541,6704,109128,223668,19581,235740,38291,3474,42010,2772,260,2784
652,r1bqkbnr/ppp1pppp/2n5/3p4/3PP3/2N5/PPP2PPP/R1BQKBNR b KQkq - 1 3,"Nimzowitsch Defense: Scandinavian Variation, Bogoljubow Variation",1.e4 Nc6 2.d4 d5 3.Nc3,B00,,[1343],344683,29819,327177,1584.6,1419.5,1312.3,1347.4,117303,13416,107945,137860,14008,135206,140041,12503,141027,124671,10107,126493,92412,7362,89387,65627,5523,57978,40300,3873,33673,20072,2645,18187,1601,309,1459,208101,12884,182514,247878,21149,231002,86822,7774,86316,9983,896,9859
653,r1bqkbnr/ppp1pppp/2n5/3pP3/3P4/8/PPP2PPP/RNBQKBNR b KQkq - 0 3,"Nimzowitsch Defense: Scandinavian Variation, Advance Variation",1.e4 Nc6 2.d4 d5 3.e5,B00,,[487],2109880,166585,1967045,1556.8,1496.7,1465.0,1470.2,189273,13375,154969,507087,37071,428760,737589,52963,638103,783328,54642,696523,637489,46886,587461,429262,36091,407403,197482,20255,204673,59415,8132,68032,2904,579,2953,619892,32369,585206,1481424,116617,1416210,578958,46153,511599,49498,3815,39236
654,r1bqkbnr/ppp1pppp/2n5/3P4/3P4/8/PPP2PPP/RNBQKBNR b KQkq - 0 3,Nimzowitsch Defence: 2.d4 d5 3.exd5,1.e4 Nc6 2.d4 d5 3.exd5,B00,,"[488, 1345]",533889,51147,515293,1699.4,1689.9,1582.4,1555.8,31572,3432,28112,53989,4836,48324,85724,7027,76943,118801,9252,105819,145745,12089,132302,147892,14027,143142,88207,10412,94478,31814,5035,37875,1430,332,1677,257217,20490,274478,411962,39696,407574,112293,10621,99858,9634,830,7861
656,r1bqkbnr/pppp1ppp/2n5/3Pp3/4P3/8/PPP2PPP/RNBQKBNR b KQkq - 0 3,"Nimzowitsch Defense: Kennedy Variation, Linksspringer Variation",1.e4 Nc6 2.d4 e5 3.d5,B00,,[],2947643,219802,2877676,1628.8,1568.7,1438.3,1431.6,382868,24966,254271,785501,50375,523458,977123,60992,674219,938796,57498,713829,802391,53322,734883,694264,56022,785967,421121,42108,534065,89384,10615,107039,1687,237,1893,2228813,116062,2260358,2278579,172546,2337802,612867,43716,502972,56197,3540,36902
657,r1bqkbnr/pppp1ppp/2n5/4P3/4P3/8/PPP2PPP/RNBQKBNR b KQkq - 0 3,Nimzowitsch Defence: 2.d4 e5 3.dxe5,1.e4 Nc6 2.d4 e5 3.dxe5,B00,,"[1347, 1348]",769833,63163,613738,1634.5,1564.5,1362.3,1378.2,135993,16007,131544,191853,19517,169349,207148,18407,178041,190056,15126,159027,172604,12875,137213,185780,14048,145539,162457,14112,125920,56808,6673,44219,2128,329,1820,822929,53243,664534,631702,51593,504016,127682,10692,101332,10449,878,8390
659,rnbqkb1r/ppp1pppp/5n2/3pP3/8/2N5/PPPP1PPP/R1BQKBNR b KQkq - 0 3,"Alekhine: Scandinavian, 3.e5",1.e4 Nf6 2.Nc3 d5 3.e5,B02,,[1351],986740,115720,1126878,1933.5,1829.7,1603.4,1553.5,62444,5194,51326,89239,7289,74099,106763,7740,93213,131953,10395,137508,179195,16962,218087,278768,31969,337133,275576,36225,311782,115771,19036,117380,5477,1133,4988,706761,53170,724391,826051,96452,938702,147117,17623,173853,13572,1645,14323
660,rnbqkb1r/ppp1pppp/5n2/3P4/8/2N5/PPPP1PPP/R1BQKBNR b KQkq - 0 3,"Alekhine: Scandinavian, Exchange",1.e4 Nf6 2.Nc3 d5 3.exd5,B02,,"[489, 490, 491]",6393602,750536,7012346,1738.8,1711.2,1626.8,1613.8,194332,19464,176273,433000,38335,424345,871041,75106,906665,1430474,132587,1569779,1859405,198480,2095485,1799298,222968,1984624,1013960,145180,1070953,280952,49228,282391,9513,2093,9114,4728405,398449,4951569,5243062,610122,5725476,1086306,131727,1212352,64234,8687,74518
661,rnbqkb1r/pppppppp/8/3nP3/2B5/8/PPPP1PPP/RNBQK1NR b KQkq - 2 3,Alekhine: 3.Bc4,1.e4 Nf6 2.e5 Nd5 3.Bc4,B02,,[],495165,42183,511156,1759.1,1646.6,1531.6,1516.3,39604,2929,31737,70824,4666,56210,107994,6944,90044,139384,9380,130235,138233,10887,149780,118586,10746,131589,74677,7782,75467,23456,3220,23241,829,168,844,226951,12709,223570,369785,31433,383620,114078,9746,116660,11302,1004,10876
663,rnbqkb1r/pppppppp/8/3nP3/8/2N5/PPPP1PPP/R1BQKBNR b KQkq - 2 3,Alekhine Defense: Sämisch Attack,1.e4 Nf6 2.e5 Nd5 3.Nc3,B02,,[1355],335062,40636,284341,2053.1,2007.8,1708.6,1625.8,8557,853,6675,11164,1030,8614,12631,1157,10617,17906,1519,15819,29932,2741,26744,70204,6959,59412,123315,14583,101348,87241,13513,75239,6464,1321,5779,405859,32503,349808,308944,37094,262594,24193,3284,20198,1925,258,1549
665,rnbqkb1r/pppppppp/8/3nP3/2P5/8/PP1P1PPP/RNBQKBNR b KQkq - 0 3,Alekhine Defense: Two Pawns Attack,1.e4 Nf6 2.e5 Nd5 3.c4,B02,,"[492, 493, 1356, 1357]",2712685,265901,2824431,1874.8,1848.9,1768.9,1697.9,40075,2735,29099,85100,5242,63216,175306,10060,136041,356785,22884,308470,626630,49218,636383,860693,85576,960247,626488,72880,678292,230053,33103,229667,12036,2240,11372,2058426,136043,2031808,2296708,223374,2417585,385657,39199,379609,30320,3328,27237
666,rnbqkb1r/pppppppp/8/3nP3/3P4/8/PPP2PPP/RNBQKBNR b KQkq - 0 3,Alekhine Defense,1.e4 Nf6 2.e5 Nd5 3.d4,B03,,"[494, 495, 496, 1360]",3431398,357330,3505548,1895.1,1872.4,1744.6,1685.1,59993,3972,43580,134644,8824,103384,244898,15608,198658,422825,28813,377950,676866,55147,692010,994314,98615,1077462,872055,104188,914544,425663,62849,408640,39675,7718,34942,2755454,186734,2695801,2950318,305079,3035310,445216,48061,438158,35864,4190,32080
669,rnbqkbnr/2pppppp/p7/1p6/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq - 1 3,St. George Defence,1.e4 a6 2.d4 b5 3.Nf3,B00,,[497],571628,45568,533015,1704.9,1672.4,1622.2,1577.1,11807,857,9826,35690,2454,31092,86179,5670,77122,156345,10537,141732,185764,13840,170593,147889,12470,140934,60947,6075,59094,19311,2466,19461,1372,180,1201,264653,16031,271700,450493,35617,428115,114655,9422,99777,6480,529,5123
672,rn1qkbnr/pbpppppp/1p6/8/3PP3/3B4/PPP2PPP/RNBQK1NR b KQkq - 2 3,Owen Defence: 3.Bd3,1.e4 b6 2.d4 Bb7 3.Bd3,B00,,[498],2706953,194051,2138861,1839.8,1801.9,1755.8,1683.1,10162,723,9047,35457,2188,30547,109045,6076,92699,335061,19276,272114,761038,47869,601288,958590,68722,754238,511624,42567,397870,131181,14041,105385,9459,1576,7966,1568716,81152,1414224,2279536,162268,1836111,406753,30256,290388,20664,1527,12362
674,rn1qkbnr/pbpppppp/1p6/8/3PP3/5N2/PPP2PPP/RNBQKB1R b KQkq - 2 3,Owen Defense: Smith Gambit,1.e4 b6 2.d4 Bb7 3.Nf3,B00,,[],474896,36372,473049,1547.5,1529.4,1519.6,1475.8,25723,2236,27244,61750,4573,61869,111929,8036,113477,173127,12456,176075,181805,13650,178937,97301,8137,95601,20743,1943,20449,1862,179,1929,58,7,58,744282,44443,745151,407694,31074,401439,64937,5092,68814,2265,206,2796
675,r1bqkbnr/pp1ppppp/2n5/1Bp5/4P3/2N5/PPPP1PPP/R1BQK1NR b KQkq - 3 3,"Sicilian: Closed, 2...Nc6 3.Bb5",1.e4 c5 2.Nc3 Nc6 3.Bb5,B23,,[],1179860,113270,1033692,1831.1,1854.8,1738.1,1688.9,14359,1251,16072,40290,3254,42322,89982,6914,90688,161900,12134,161354,248022,19418,231893,298733,26418,260134,260505,26814,216646,187904,24568,146013,22796,3918,17652,475907,31100,420693,976382,92710,844688,189526,18920,175248,13952,1640,13756
677,r1bqkbnr/pp1ppppp/2n5/2p5/4PP2/2N5/PPPP2PP/R1BQKBNR b KQkq - 0 3,Sicilian Defense: Grand Prix Attack,1.e4 c5 2.Nc3 Nc6 3.f4,B23,,"[499, 764, 765]",2132787,189931,1923929,1891.1,1885.7,1826.2,1788.0,8184,540,8375,30539,1997,30007,86431,5373,82864,211313,13506,199009,438478,30955,400491,669103,56708,595979,558025,55692,498106,244732,31096,220360,11136,1974,9984,1446923,86490,1266929,1822617,159191,1634474,288941,28169,269279,21229,2571,20176
678,r1bqkbnr/pp1ppppp/2n5/2p5/4P3/2N3P1/PPPP1P1P/R1BQKBNR b KQkq - 0 3,"Sicilian Defense: Closed, Fianchetto Variation",1.e4 c5 2.Nc3 Nc6 3.g3,B24,,"[500, 1373]",1294971,138522,1081748,1998.6,1986.0,1889.2,1828.8,2177,175,2133,7929,546,7524,23566,1775,21822,70529,5134,61493,185504,14484,154113,370906,34274,299208,423603,47913,348336,231230,34311,206551,13199,2406,12047,698973,50757,559694,1132959,119058,944851,150489,17719,126568,11523,1745,10329
681,rnbqkbnr/pp2pppp/3p4/2p5/4PP2/2N5/PPPP2PP/R1BQKBNR b KQkq - 0 3,Sicilian: Closed,1.e4 c5 2.Nc3 d6 3.f4,B23,,[],1327760,111523,1099333,1884.1,1862.0,1802.0,1763.0,5294,352,5316,19528,1282,18991,58752,3745,53904,147477,9230,129439,291916,20883,247891,415889,34175,340401,325619,30002,263203,137775,15808,110687,9084,1425,7712,917140,54132,745959,1114274,91466,919406,196570,18215,166372,16916,1842,13555
682,rnbqkbnr/pp2pppp/3p4/2p5/4P3/2N3P1/PPPP1P1P/R1BQKBNR b KQkq - 0 3,Sicilian: Closed,1.e4 c5 2.Nc3 d6 3.g3,B23,,[],655138,64761,520139,2000.0,1954.7,1863.9,1801.2,1159,92,1190,4451,332,4199,13505,971,12471,41360,3081,35360,105602,8358,84425,199776,17594,152194,206769,21797,160131,96156,12864,82424,5475,1067,5605,401912,27545,312180,565479,54860,448883,82521,9031,65486,7138,870,5770
684,rnbqkbnr/pp1p1ppp/4p3/2p5/4PP2/2N5/PPPP2PP/R1BQKBNR b KQkq - 0 3,Sicilian: Closed,1.e4 c5 2.Nc3 e6 3.f4,B23,,[],1120074,104473,1100044,1914.6,1892.7,1820.7,1772.0,3110,204,3239,12348,744,13087,38862,2500,39937,102681,6563,104254,224218,16447,221096,357291,31332,346738,303342,31473,296742,127290,17628,125956,5252,1030,5258,895011,54513,853874,963889,88329,943474,145684,14805,146150,10501,1339,10420
685,rnbqkbnr/pp1p1ppp/4p3/2p5/4P3/2N3P1/PPPP1P1P/R1BQKBNR b KQkq - 0 3,Sicilian Defense: Closed,1.e4 c5 2.Nc3 e6 3.g3,B23,,[],642623,70341,551029,2045.1,2004.7,1898.5,1824.5,802,48,813,3236,198,3002,9442,662,8910,29808,2174,26945,81761,6435,69828,179747,16761,149617,220591,25235,186112,123788,18380,111835,6928,1356,6692,418206,30604,347962,567025,61152,486848,70265,8431,59474,5333,758,4707
686,r1bqkbnr/pp1ppppp/2n5/1Bp5/4P3/5N2/PPPP1PPP/RNBQK2R b KQkq - 3 3,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,1.e4 c5 2.Nf3 Nc6 3.Bb5,B30,,"[501, 502, 503, 504, 505, 506]",7262841,712667,6529917,1746.0,1778.5,1727.0,1694.3,47318,3694,46234,228110,16356,213854,693450,51221,652628,1364018,107175,1302897,1840508,159876,1752885,1886901,181508,1690490,1341873,143817,1115109,745765,104525,601246,83776,15766,67290,2242266,154091,2079637,5832690,567032,5232897,1335864,134861,1212876,94287,10774,84144
